"GeneName"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"diffexpressed"
"ENSG00000001460"	27.1097876563075	-0.62841243204347	0.138110008327614	-4.55008612086097	5.36239636692177e-06	4.04111343414744e-05	"DOWN"
"ENSG00000003509"	48.8910909195698	-0.683786069344412	0.093731405690173	-7.29516499095992	2.98293308012179e-13	1.13618948326269e-11	"DOWN"
"ENSG00000005436"	40.5716424738834	-0.586420278286734	0.115377915085963	-5.08260422152558	3.72294912720412e-07	3.71665958562252e-06	"DOWN"
"ENSG00000006062"	21.172982417759	-0.594243240145327	0.133413564774635	-4.45414408309332	8.42285253371804e-06	6.05141588750004e-05	"DOWN"
"ENSG00000007264"	4.96108467773561	-1.35196319352048	0.29969141952351	-4.51118418962415	6.44667103459495e-06	4.76883778895546e-05	"DOWN"
"ENSG00000007312"	12.5793440781162	-0.634136436164212	0.21968266424679	-2.88660208277439	0.00389426394869037	0.0133364030708021	"DOWN"
"ENSG00000007372"	12.8356199861876	-0.868043584467619	0.163997853706433	-5.29301795632932	1.20314101613561e-07	1.33738521991854e-06	"DOWN"
"ENSG00000007402"	23.2361449402833	-0.758436110756072	0.143132480171172	-5.29883999668738	1.1654070211275e-07	1.30267226596046e-06	"DOWN"
"ENSG00000007952"	1.86259631335597	-0.834895200456207	0.35138836711417	-2.37598986930873	0.0175019433258756	0.0471687636221493	"DOWN"
"ENSG00000008324"	11.9144570022675	-0.58448236916136	0.158384896488617	-3.69026581523427	0.000224019840363394	0.00111153490349511	"DOWN"
"ENSG00000009694"	50.7252156739737	-0.727837684314767	0.174538542849608	-4.17006852716716	3.04508061386107e-05	0.000190506121372907	"DOWN"
"ENSG00000012061"	27.3706439876003	-0.591469889689779	0.117077461470929	-5.05195348668063	4.37314209412693e-07	4.29560846064311e-06	"DOWN"
"ENSG00000013725"	18.589656809913	-0.63716534290447	0.202939194742512	-3.13968597201197	0.00169129026103687	0.00653981119695278	"DOWN"
"ENSG00000015171"	7.01539550458097	-0.589268565170192	0.216549918165856	-2.72116734174368	0.00650518216605544	0.0205645327969326	"DOWN"
