"GeneName"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"diffexpressed"
"ENSG00000001084"	7.76662363979242	0.907141151018722	0.218653792770547	4.14875561738217	3.34287438180653e-05	0.000970125677221163	"UP"
"ENSG00000003249"	2.67090859002143	0.617890498793399	0.249143734647203	2.48005634044282	0.0131361624611586	0.0644859966136954	"UP"
"ENSG00000004939"	85.7380467279138	1.0422606997605	0.249761333744369	4.17302664161479	3.00579778406882e-05	0.000890745613938535	"UP"
"ENSG00000005206"	4.10275749813164	0.942723367161375	0.247480986603049	3.80927593711865	0.000139374345066016	0.00271582542154837	"UP"
"ENSG00000007392"	4.14165378551338	0.597917290117036	0.249442028662748	2.39701903212724	0.0165290651458943	0.0749857010929165	"UP"
"ENSG00000007968"	12.2132100609775	1.0308516676793	0.25162305951466	4.09680921004475	4.18883855691632e-05	0.00113349324425282	"UP"
"ENSG00000010803"	7.75090558690394	0.583602026611152	0.168801404507152	3.45732921070824	0.00054555793018884	0.00719387159685509	"UP"
"ENSG00000011478"	1.89134879466412	0.617107191255348	0.277888483998875	2.22070084508377	0.0263712301751465	0.100484162005325	"UP"
"ENSG00000012983"	4.81190290627225	0.666285385780545	0.251721084398218	2.64691925737335	0.00812287450485567	0.0471463072192803	"UP"
"ENSG00000013306"	97.4692673183006	1.18375674971545	0.239179443972094	4.94924116410925	7.45033851362359e-07	5.70876576771281e-05	"UP"
"ENSG00000013561"	2.56743316732797	0.865626698395095	0.319267655896944	2.71128842025422	0.00670222994953407	0.0415135471509585	"UP"
"ENSG00000014824"	2.32739196113075	0.616922060429861	0.255198631732404	2.41741915402099	0.0156310058841245	0.0726194480276688	"UP"
"ENSG00000017483"	3.73774348264303	1.17630201873278	0.35135819211454	3.34787133225376	0.0008143481011319	0.00954407803809853	"UP"
"ENSG00000020577"	6.13292124891051	0.949166176650037	0.249813922104115	3.79949271303804	0.000144992575251762	0.00279939521667211	"UP"
"ENSG00000022840"	109.438568024156	0.893837515065953	0.176786247081718	5.05603535241509	4.28062016277803e-07	3.82174858736686e-05	"UP"
"ENSG00000023171"	2.73946622330642	0.938334128362971	0.405696376296459	2.31289748488483	0.0207282761468881	0.0863955535982546	"UP"
"ENSG00000029534"	44.7233444079103	1.0950826866172	0.240963169023161	4.54460609501672	5.50380804409734e-06	0.000258016312221112	"UP"
"ENSG00000031003"	5.98740458919179	0.5870388305174	0.221058259044903	2.65558424758134	0.00791711548995015	0.0464707922967115	"UP"
"ENSG00000034152"	83.4303884483044	0.911975865011238	0.191694308108892	4.75744884659376	1.9605491602114e-06	0.000121373342405819	"UP"
"ENSG00000034713"	17.1716797723896	0.592943627344421	0.168098224861633	3.52736400299583	0.000419719314681629	0.00608604968850873	"UP"
"ENSG00000047056"	17.8917778327572	0.598468804949604	0.119895335989274	4.99159370972647	5.98831169727195e-07	4.82403247475063e-05	"UP"
"ENSG00000047188"	2.35788201659217	0.730844756332899	0.300657852827746	2.43081878440614	0.0150647471269583	0.0708447472626606	"UP"
"ENSG00000047597"	3.02668888043329	0.997062524692524	0.321995063712089	3.09651493783161	0.00195809995990021	0.0178922341185927	"UP"
"ENSG00000050426"	2.26427039677341	0.712949831619361	0.303052436819125	2.35256260963472	0.018644550700831	0.0811251446240214	"UP"
"ENSG00000057757"	17.1515173000862	0.962582020065825	0.214859643471432	4.48005034595439	7.46254347109736e-06	0.000321846856445552	"UP"
"ENSG00000059377"	17.9194209835318	0.783259495088554	0.174452904671196	4.4898048362383	7.12884594991895e-06	0.000312265730250044	"UP"
"ENSG00000059588"	1.73724040728782	0.81730050730316	0.277532049077641	2.94488694195644	0.00323072692319675	0.025355598702379	"UP"
"ENSG00000060138"	828.814375729176	1.17964546949233	0.199886982746483	5.90156223924035	3.60075535885379e-09	8.70203239052648e-07	"UP"
"ENSG00000060237"	168.506080562106	0.603683816592449	0.155009605522349	3.89449295453764	9.8404351804073e-05	0.00212409169003967	"UP"
"ENSG00000061656"	3.97403381943476	0.863425227031524	0.241320714382578	3.57791592504029	0.000346344813095932	0.00534072084176643	"UP"
"ENSG00000063015"	22.6508465624247	0.63569795770978	0.130086106117508	4.88674752963661	1.02515416977825e-06	7.28990654061821e-05	"UP"
"ENSG00000063587"	2.66432828955116	0.700477540094775	0.302842837966468	2.31300678859817	0.020722265903623	0.0863955535982546	"UP"
"ENSG00000063854"	33.015248364798	0.889147957756662	0.171671598606007	5.17935386503444	2.22655754724223e-07	2.24257573431131e-05	"UP"
"ENSG00000064687"	18.8965297271756	0.691090971732057	0.170307960222123	4.05789001776961	4.95180765408867e-05	0.00127123604189306	"UP"
"ENSG00000064932"	98.092519827319	0.603014600024505	0.161763751127041	3.72774861996695	0.000193197937869813	0.00344517773309285	"UP"
"ENSG00000065243"	10.8701189122384	0.612368325498145	0.171472210659739	3.57123946289641	0.0003552958661378	0.00541913183422583	"UP"
"ENSG00000065491"	3.68156227320183	0.75232725157735	0.304755370411958	2.46862672365832	0.0135632618510552	0.0659388489572413	"UP"
"ENSG00000065978"	337.688176798559	0.909506536829561	0.141443072425119	6.43019499814006	1.27440351347884e-10	5.9544380161443e-08	"UP"
"ENSG00000066654"	25.7019292972784	0.738504522966511	0.271387445651063	2.72121844543998	0.00650417653013783	0.0407004653673848	"UP"
"ENSG00000066926"	31.2206208854893	0.985713864846951	0.217823629102976	4.52528437298671	6.03143491620095e-06	0.000279018558483131	"UP"
"ENSG00000067365"	3.10180105673201	0.667716028854709	0.277702800924766	2.40442669872676	0.0161978542997359	0.0740284720311045	"UP"
"ENSG00000068878"	8.57300654519121	0.791475432791411	0.23348281004227	3.38986597192367	0.000699268024590685	0.00860547840271083	"UP"
"ENSG00000069696"	4.76115230384072	0.750455881650139	0.228866104314642	3.27901715239764	0.00104169304210252	0.0113478615313363	"UP"
"ENSG00000071189"	3.38936339302854	0.638589982717867	0.286174075995804	2.23147390446097	0.0256497542070429	0.0988690095327077	"UP"
"ENSG00000072274"	4.68726849992376	0.919085245577993	0.27125139745002	3.38831524636603	0.000703233875041682	0.00863911413361899	"UP"
"ENSG00000073331"	68.562171431186	0.636570649499293	0.215304190283435	2.95661059202464	0.00311040665444607	0.0247017394194734	"UP"
"ENSG00000073792"	20.8493644375344	1.29171323979555	0.246613656946548	5.237800922256	1.62501207670115e-07	1.8222235423296e-05	"UP"
"ENSG00000074660"	13.8720079023803	0.751153283142547	0.298962208070778	2.51253590876849	0.0119866905511463	0.060870181684182	"UP"
"ENSG00000075290"	2.98783900505987	0.658673879979874	0.271217883533443	2.42857834962293	0.0151581495544601	0.0711417641415449	"UP"
"ENSG00000075413"	24.1396917169877	0.864805996963271	0.181270614435311	4.7708008253698	1.8349491624118e-06	0.000117445125157654	"UP"
"ENSG00000076770"	48.9415127198935	0.692549974452599	0.160987372778163	4.30189003336875	1.69347357351385e-05	0.000590483061690139	"UP"
"ENSG00000076826"	1.79327781960692	0.73099468099961	0.302730653771723	2.41467017592088	0.0157494639212216	0.0728581636250045	"UP"
"ENSG00000078177"	3.14752018764364	0.628085992787044	0.273875350800917	2.29332793531904	0.0218291320993768	0.0891806891975997	"UP"
"ENSG00000079308"	77.0834620875345	1.12346516698553	0.24916125472526	4.5089882382569	6.51375195381073e-06	0.00029357961780246	"UP"
"ENSG00000079385"	15.7555251356305	0.793497600148367	0.249794887554096	3.17659663861825	0.00149014133127875	0.0146372186689097	"UP"
"ENSG00000080007"	14.2903555428815	0.70997838746979	0.320567912185182	2.21475188402406	0.026777099473565	0.101524101520411	"UP"
"ENSG00000080839"	2.31672898262423	0.910282001151099	0.312660804336789	2.91140427109811	0.00359808143338885	0.0273801886274764	"UP"
"ENSG00000082438"	2.38708113615715	0.616205104521287	0.287629954363911	2.14235372628006	0.0321650285309849	0.115132074800515	"UP"
"ENSG00000085365"	10.2085374769486	1.01647627045487	0.314814758373007	3.22880755561818	0.00124307514257951	0.0128660345187301	"UP"
"ENSG00000086506"	5.1510244431203	0.657884335945931	0.287193543101747	2.29073512182986	0.0219787379882903	0.0896612253730689	"UP"
"ENSG00000087237"	47.0970238056799	0.757041468741769	0.171462724958463	4.41519559965679	1.00918697233098e-05	0.000402743768869338	"UP"
"ENSG00000087266"	33.4895248813711	0.683630559162208	0.147852744491211	4.6237258666703	3.76907911219522e-06	0.000193520812877803	"UP"
"ENSG00000088826"	4.9365135085749	0.968210012548319	0.286458260137953	3.37993399834953	0.00072503238507394	0.00885259489684792	"UP"
"ENSG00000088992"	12.7554191096722	1.06666317048108	0.25167877194054	4.23819284501706	2.25326186552933e-05	0.000717817535661923	"UP"
"ENSG00000090013"	27.6043255765197	1.01586410251142	0.218171589628079	4.65626209280128	3.22001974414219e-06	0.000172931098672954	"UP"
