"GeneName"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"diffexpressed"
"ENSG00000001460"	27.1097876563075	0.617559549399974	0.138527016438374	4.45804410776944	8.2710885246298e-06	0.000112737658568582	"UP"
"ENSG00000002745"	8.34288692084736	0.598642938294396	0.200873672851366	2.98019610930973	0.00288063900186396	0.0132909535513914	"UP"
"ENSG00000002822"	8.37698659656265	0.749057248021073	0.197108417247442	3.80022963240955	0.000144562065382078	0.0011984279873868	"UP"
"ENSG00000005206"	4.10275749813164	0.872116032073825	0.271834592462049	3.20825993548111	0.00133540743545701	0.00719661900146133	"UP"
"ENSG00000005471"	1.4050819692166	1.35710308465298	0.412725391896716	3.28815021149122	0.00100848016307555	0.00574395223316942	"UP"
"ENSG00000006015"	3.39371030433629	0.634213119774646	0.292735820705022	2.16650329381356	0.0302727484329476	0.0835465868841556	"UP"
"ENSG00000006062"	21.172982417759	0.809617392153168	0.132908233313823	6.09155183216904	1.11821367705605e-09	5.76250040856423e-08	"UP"
"ENSG00000006530"	54.5324156767049	0.723457988220897	0.133725460786998	5.41002426885065	6.30162087249011e-08	1.77725995512463e-06	"UP"
"ENSG00000007202"	15.3347524254902	0.597481216426044	0.178875604389594	3.34020515801987	0.000837165210449718	0.0049471099303852	"UP"
"ENSG00000007264"	4.96108467773561	1.27608806824339	0.301109338598614	4.23795580098047	2.25564159739939e-05	0.000260224924039072	"UP"
"ENSG00000007312"	12.5793440781162	0.69655824059578	0.219914064223808	3.16741106601936	0.00153802744787196	0.00806529395316922	"UP"
"ENSG00000007372"	12.8356199861876	0.608032699263694	0.166138798883709	3.65978749906151	0.000252424491898321	0.00188790972200864	"UP"
"ENSG00000007392"	4.14165378551338	0.697442572935613	0.275692207855393	2.52978703446503	0.0114131778068	0.0393164200830465	"UP"
"ENSG00000007402"	23.2361449402833	0.831732598888701	0.143264298889656	5.805581748802	6.41428989833469e-09	2.49055682839217e-07	"UP"
"ENSG00000008710"	15.612131022197	0.692714043559442	0.143438173796391	4.82935626706139	1.36975144724713e-06	2.5229705697849e-05	"UP"
"ENSG00000008869"	3.24035436267947	0.739890198368715	0.340985879343021	2.1698558303771	0.0300177693293098	0.083104695376049	"UP"
"ENSG00000008988"	33.1534358345725	0.603649224080642	0.179566507314312	3.36170276466991	0.000774634596032872	0.00464813918347293	"UP"
"ENSG00000009694"	50.7252156739737	0.899025254318025	0.174462849680574	5.15310426239201	2.5620942022137e-07	6.05613396836922e-06	"UP"
"ENSG00000010610"	16.1226761495701	0.648533282617981	0.243104192982128	2.6677173876045	0.00763684665624191	0.0286985736140865	"UP"
"ENSG00000011376"	2.21430130090991	0.765620145091101	0.335535261221391	2.28178744106997	0.0225018926126024	0.0666595452914961	"UP"
"ENSG00000012124"	10.8716967706798	0.693468701328207	0.222664114364007	3.11441609398512	0.00184309369530726	0.00929638154988195	"UP"
"ENSG00000013725"	18.589656809913	0.779943097619115	0.202841396718175	3.84508838056739	0.000120508996219868	0.00103630343559134	"UP"
"ENSG00000014824"	2.32739196113075	0.941437709832078	0.302313123667869	3.11411459221457	0.0018449781910136	0.00930253931778332	"UP"
