"GeneName"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"diffexpressed"
"ENSG00000000938"	52.1447960760226	1.24392783027223	0.175023876878814	7.10718933013652	1.18429924598665e-12	3.98089269328414e-11	"UP"
"ENSG00000001084"	7.76662363979242	0.819345129268324	0.230731261246858	3.55107983565222	0.000383654021661925	0.00177715744270826	"UP"
"ENSG00000002549"	7.11090487734876	0.860983881896662	0.298764758325895	2.88181205414292	0.00395395499940811	0.0135078204305882	"UP"
"ENSG00000003402"	114.165039408591	1.13635743276385	0.134236166438501	8.4653596933913	2.55363359655922e-17	2.81844741125753e-15	"UP"
"ENSG00000004939"	85.7380467279138	1.30432307159877	0.250567292518819	5.20548016657367	1.9349561413898e-07	2.06882381646535e-06	"UP"
"ENSG00000005020"	9.44227967443349	0.609843581358687	0.223727350530698	2.72583383261855	0.00641392793167899	0.0203172944222247	"UP"
"ENSG00000005238"	7.10835722672752	0.958100009461255	0.227525951671241	4.21094825633625	2.543009938346e-05	0.000162764247971671	"UP"
"ENSG00000005302"	7.7277920178648	0.588455607144976	0.255157942831545	2.30624059989963	0.0210971921570177	0.0551406568086737	"UP"
"ENSG00000005893"	6.85391711784323	0.668452465558292	0.264815309589215	2.52422137751478	0.0115954882156132	0.0334019643070798	"UP"
"ENSG00000005961"	11.6243040069738	0.918153575056772	0.299968807481196	3.06083016686436	0.00220724254636406	0.00823062483968742	"UP"
"ENSG00000006007"	3.90669135182138	0.776265300290317	0.311873506390913	2.48903893528333	0.0128088937325455	0.0362983091816498	"UP"
"ENSG00000006118"	73.0114189002988	0.625285028336458	0.0856338447255817	7.30184461926494	2.83848961708328e-13	1.09606360778668e-11	"UP"
"ENSG00000006453"	49.1223709077238	1.03579571214433	0.135626213243969	7.6371350889308	2.22108428247413e-14	1.13623862727883e-12	"UP"
"ENSG00000006459"	13.3463667381602	0.594765026727507	0.199565302456778	2.98030278513131	0.00287963593738004	0.0103311637917215	"UP"
"ENSG00000007237"	20.2790529367135	1.15775875842163	0.199696444131757	5.79759325938604	6.72733717410684e-09	9.85566340797381e-08	"UP"
"ENSG00000007341"	68.7879230568195	0.638114310098087	0.0930531971543819	6.8575216071234	7.00654301782098e-12	1.99210372172001e-10	"UP"
"ENSG00000007968"	12.2132100609775	1.07386903363683	0.258044874251889	4.16155925108039	3.1608196125717e-05	0.000196824560237306	"UP"
"ENSG00000008130"	42.1406601402923	0.629541887735734	0.141542354362669	4.44772796503498	8.67833377737969e-06	6.20950508205876e-05	"UP"
"ENSG00000008323"	114.97775859541	0.93656390421961	0.141992629061555	6.59586283041215	4.22789693351564e-11	9.69925226138931e-10	"UP"
"ENSG00000008438"	6.2584149992281	1.35854469659449	0.249289202546826	5.44967324182163	5.04624470571906e-08	6.01956206200073e-07	"UP"
"ENSG00000008441"	46.3304679898493	0.911219217215866	0.12497099886342	7.29144541936271	3.06647119848393e-13	1.16169531862565e-11	"UP"
"ENSG00000010327"	21.0188388676098	0.806358572727835	0.176900052855941	4.55827208477147	5.15761935489741e-06	3.89937165574957e-05	"UP"
"ENSG00000010704"	24.1894870872647	1.69812109968909	0.245173141469532	6.92621177634221	4.32259229349528e-12	1.27022591567974e-10	"UP"
"ENSG00000011405"	3.62858687435096	0.782806790954304	0.274949544813259	2.84709251468655	0.00441205382929167	0.0148306375360147	"UP"
"ENSG00000011422"	5.9265337253655	1.08712117008386	0.278965415182386	3.89697471771941	9.740178273816e-05	0.000533537681993937	"UP"
"ENSG00000011523"	204.986573490998	0.898014602666327	0.123192259382292	7.28953756647646	3.11020704830856e-13	1.1750881993569e-11	"UP"
"ENSG00000012211"	7.65082691999373	1.19098533924509	0.213697777035414	5.57322287469431	2.50069312319289e-08	3.22764415357226e-07	"UP"
"ENSG00000012779"	34.6984950747605	1.14675636779374	0.180311757319028	6.35985353836225	2.01946212303455e-10	4.05541555566982e-09	"UP"
"ENSG00000013306"	97.4692673183006	0.941125524247335	0.240388310420897	3.91502200169182	9.0395964342275e-05	0.000501813953340859	"UP"
"ENSG00000013364"	44.1582259031483	0.853260947019109	0.143654172193852	5.93968789063562	2.85565218361087e-09	4.53370007457987e-08	"UP"
"ENSG00000014138"	17.4048935770681	0.594971746767576	0.172145954307791	3.45620522515324	0.000547838044556999	0.00242470662158366	"UP"
"ENSG00000017483"	3.73774348264303	0.987090728401423	0.368350550617311	2.6797590684938	0.00736751674645653	0.0228423981940016	"UP"
"ENSG00000018280"	28.9777227631945	0.875666057880394	0.177566097446089	4.93149351410538	8.16032778865681e-07	7.49072132374607e-06	"UP"
"ENSG00000019169"	2.50488446603828	2.20244185276442	0.410928808525228	5.35966767739819	8.33751782332595e-08	9.54016223098448e-07	"UP"
"ENSG00000020577"	6.13292124891051	1.55782056087172	0.25480146273015	6.11386035299783	9.72494142777415e-10	1.69868671392069e-08	"UP"
"ENSG00000021355"	14.4320134842814	0.894278817425788	0.227796535950332	3.92577882580609	8.64495640061772e-05	0.000482006180857035	"UP"
"ENSG00000022840"	109.438568024156	0.976626905661948	0.177886113166801	5.49018070199883	4.01522736665019e-08	4.94564516681333e-07	"UP"
"ENSG00000023171"	2.73946622330642	1.13833841773271	0.419630457102051	2.71271638763788	0.00667341950525904	0.0209969295634604	"UP"
"ENSG00000023330"	3.48346747216188	0.671052899333428	0.27081813550579	2.47787282812558	0.0132168244122618	0.0372532129070328	"UP"
"ENSG00000025434"	18.8423866080689	0.715343603057824	0.146034481723453	4.89845682071498	9.65922589364898e-07	8.70002431682083e-06	"UP"
"ENSG00000025770"	10.3053094076162	0.84050426626985	0.202516905631182	4.15029186650003	3.32051589722388e-05	0.000205490822655131	"UP"
"ENSG00000025772"	12.8707997083253	0.869093716548887	0.157407788422393	5.52128789343469	3.3652387299708e-08	4.23434033016165e-07	"UP"
"ENSG00000026103"	28.6841026419329	1.20483034787854	0.194560072197951	6.19258789466685	5.91843259338717e-10	1.07700967272694e-08	"UP"
"ENSG00000026508"	49.6431149682311	0.632272707232376	0.180332773604731	3.50614419438946	0.000454648844744192	0.0020650722154178	"UP"
"ENSG00000026751"	7.64336131091911	1.01230506778156	0.27058987397814	3.74110476825655	0.000183213121201953	0.000932836294910197	"UP"
"ENSG00000027697"	8.41011845712678	1.08965253010096	0.26995941023488	4.03635690696207	5.42876107632047e-05	0.000317856908967352	"UP"
"ENSG00000029534"	44.7233444079103	1.23801171534388	0.242749902220797	5.09994732857947	3.39748012306664e-07	3.43348802343368e-06	"UP"
"ENSG00000031081"	8.97079012288689	0.622545423374703	0.197634000994835	3.14999150065769	0.00163275212501054	0.00634301613851087	"UP"
"ENSG00000032444"	29.2182266206545	0.804780531329801	0.138451369883203	5.81273072277081	6.14618857644678e-09	9.09726771658442e-08	"UP"
"ENSG00000033100"	7.23111649182809	0.691353862965127	0.191583897794106	3.60862197149847	0.000307827780923323	0.00146962602357024	"UP"
"ENSG00000033327"	41.0780677838983	0.68900272166752	0.11316448020541	6.08850692741116	1.13968523396284e-09	1.97221826227866e-08	"UP"
"ENSG00000034152"	83.4303884483044	0.957651944820004	0.193068817910088	4.96015853407246	7.04356724151291e-07	6.55137819547399e-06	"UP"
"ENSG00000035681"	36.9230014282702	0.741974205193767	0.126466644782775	5.86695572155183	4.43869147228638e-09	6.74075171907239e-08	"UP"
"ENSG00000035862"	30.2750006509265	0.590081413627403	0.15368903090712	3.8394504158466	0.00012331002907411	0.000660717384377597	"UP"
"ENSG00000038002"	2.84681725718992	0.586177248389476	0.252622995171734	2.32036378157496	0.0203212064393914	0.0533512550404474	"UP"
"ENSG00000038427"	83.1739780670494	1.14537419157302	0.237357512960815	4.82552322564194	1.39636190266452e-06	1.20819782652152e-05	"UP"
"ENSG00000042062"	70.1017407999223	0.98867777410354	0.116373519979995	8.49572801676443	1.96696103924619e-17	2.22345910379951e-15	"UP"
"ENSG00000042088"	2.99853833316117	0.793839308777384	0.304083915927102	2.61059288965383	0.00903854215220575	0.0270827801084797	"UP"
"ENSG00000043462"	39.121770759341	0.762187753277792	0.157706219090618	4.83295939546834	1.34518231754773e-06	1.17041716605007e-05	"UP"
"ENSG00000044115"	14.0798957657196	0.60945064917742	0.137000316313625	4.44853461346943	8.64581179047491e-06	6.19255717256448e-05	"UP"
"ENSG00000047056"	17.8917778327572	0.720307293637034	0.127223605677743	5.66174248717311	1.49843572697604e-08	2.0372040334649e-07	"UP"
"ENSG00000047597"	3.02668888043329	1.38180944718405	0.333251561360949	4.14644553064044	3.37676463744007e-05	0.00020860339322608	"UP"
"ENSG00000047648"	2.19068004780161	0.723078748212879	0.306476999608993	2.35932467733432	0.0183082296923126	0.0488998581549439	"UP"
"ENSG00000048342"	298.161989497747	1.54994512857001	0.177048706893051	8.75434311704002	2.05295649423654e-18	2.93635624282791e-16	"UP"
"ENSG00000049089"	4.56722013281256	0.758603619214863	0.276416210837189	2.74442521629705	0.00606169639588716	0.0193502159829538	"UP"
"ENSG00000049541"	3.76995521281876	0.79632953787205	0.240544624391416	3.31052726655931	0.000931203793283554	0.00385717599599751	"UP"
"ENSG00000051009"	2.91208578444818	0.980107902778032	0.405817502830692	2.41514448228946	0.0157289690750418	0.0431791930130947	"UP"
"ENSG00000051128"	2.43090883005609	1.2326379976836	0.307154975227867	4.01308165941037	5.99311690095994e-05	0.000347561107160759	"UP"
"ENSG00000051523"	238.760373687853	0.590354203127861	0.123036686165251	4.79819655037646	1.6010063241798e-06	1.36587374595425e-05	"UP"
"ENSG00000053524"	67.0666589451697	1.73848917142815	0.261160312518877	6.65678929030417	2.79873969969376e-11	6.73013628728511e-10	"UP"
"ENSG00000054523"	29.9781659255246	0.908163752137614	0.168387147049439	5.39330802885431	6.91722219622215e-08	8.03303260351665e-07	"UP"
"ENSG00000054965"	893.808155362919	0.850659371813047	0.0946961521456961	8.98304052000183	2.63385484988534e-19	4.67325866213201e-17	"UP"
"ENSG00000054967"	20.7708398872876	0.780144245460226	0.15281229850357	5.10524514780466	3.30365950308853e-07	3.35075218920347e-06	"UP"
"ENSG00000057019"	12.5974966947741	0.726996324462737	0.171851581978367	4.23037318652238	2.33303938850773e-05	0.000150502149530525	"UP"
"ENSG00000057657"	9.85451397377957	0.745367707529256	0.231986213514616	3.21298277271246	0.00131364168695146	0.00525944459468684	"UP"
"ENSG00000057704"	5.27674524185349	0.747040201890132	0.259812592300964	2.87530406157054	0.00403638583507971	0.0137507905730378	"UP"
"ENSG00000057757"	17.1515173000862	0.707165735466092	0.222016311561068	3.18519720687991	0.00144655394991599	0.00570521854698155	"UP"
"ENSG00000058063"	12.6958594550979	0.668302926348258	0.188287593680648	3.54937313332367	0.000386149484791177	0.00178694530482599	"UP"
"ENSG00000059377"	17.9194209835318	0.952214512984584	0.179863473220747	5.2940961048602	1.19606523506769e-07	1.33057511110665e-06	"UP"
"ENSG00000059378"	27.1064575112021	0.586740155988844	0.129003453961666	4.54825152327469	5.4093461525609e-06	4.07211627392299e-05	"UP"
"ENSG00000059728"	68.3258758247783	1.24617897237031	0.175792337285836	7.08892658013894	1.35156201184188e-12	4.49043214739924e-11	"UP"
"ENSG00000059804"	16.7068020834313	1.22340186305954	0.292539349929417	4.18200786784656	2.88945968230961e-05	0.000181947692573827	"UP"
"ENSG00000060138"	828.814375729176	1.12072724903628	0.200033584947649	5.60269541402054	2.11043892936773e-08	2.76847827830107e-07	"UP"
"ENSG00000060237"	168.506080562106	0.761485264539297	0.155796850721718	4.88768072661143	1.02030818690551e-06	9.12095654072354e-06	"UP"
"ENSG00000060558"	7.10903171418326	0.680016467209413	0.210525102895862	3.23009682862281	0.00123748300087033	0.00499016088124263	"UP"
"ENSG00000061656"	3.97403381943476	0.686369270592041	0.262308847354418	2.61664552116557	0.00887985045802104	0.0266642810347217	"UP"
"ENSG00000063854"	33.015248364798	0.681199711515585	0.176275703539867	3.86439933488352	0.000111362904376636	0.000602459988671288	"UP"
"ENSG00000064419"	8.40726312930195	0.687570682758403	0.186553157035651	3.68565557229892	0.000228114684273835	0.00112945373700683	"UP"
"ENSG00000064547"	7.73850071492401	1.07783907034184	0.22784644559724	4.73055029459233	2.2391204269463e-06	1.85604677850421e-05	"UP"
"ENSG00000064932"	98.092519827319	1.49573201456544	0.162065170990741	9.22920085433345	2.72658489520835e-20	5.97164694939616e-18	"UP"
"ENSG00000064999"	3.99891247367946	0.967722214881544	0.27770411448471	3.48472408007777	0.000492644768017197	0.0022132697799029	"UP"
"ENSG00000065243"	10.8701189122384	0.83507677311439	0.179357113413291	4.65594454115755	3.2249874365427e-06	2.54961358702871e-05	"UP"
"ENSG00000065491"	3.68156227320183	0.805172899859999	0.320679202867171	2.51083604007058	0.0120445624750318	0.0344970642036208	"UP"
"ENSG00000065600"	16.2509027391494	0.662011096516912	0.159720316753009	4.14481457321828	3.40088795389454e-05	0.000209355496046288	"UP"
"ENSG00000065618"	19.6352823828222	0.952522618358334	0.165446776298937	5.7572751773493	8.54825030161899e-09	1.21893005572526e-07	"UP"
"ENSG00000065621"	12.3829859301679	0.892734617696531	0.198255739526582	4.5029446301444	6.70183489334174e-06	4.9441905105248e-05	"UP"
